crawl_type,business_entity,model,skill,source_url,page_url,page_title,text_sample,status,error_message,level1_url,level2_url,level3_url,supplier_url
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=39698,供应商详情页,供应链企业链接 mid=39698,success,,,,,https://www.qcgys.com/free.php?mid=39698
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=39731,供应商详情页,供应链企业链接 mid=39731,success,,,,,https://www.qcgys.com/free.php?mid=39731
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=39731&catid=4&act=new,供应商详情页,供应链企业链接 mid=39731,success,,,,,https://www.qcgys.com/free.php?mid=39731&catid=4&act=new
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=39731&catid=5&act=new,供应商详情页,供应链企业链接 mid=39731,success,,,,,https://www.qcgys.com/free.php?mid=39731&catid=5&act=new
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=39731&catid=5&act=new&page=1715,供应商详情页,供应链企业链接 mid=39731,success,,,,,https://www.qcgys.com/free.php?mid=39731&catid=5&act=new&page=1715
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=39731&catid=5&act=new&page=1716,供应商详情页,供应链企业链接 mid=39731,success,,,,,https://www.qcgys.com/free.php?mid=39731&catid=5&act=new&page=1716
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=39788,供应商详情页,供应链企业链接 mid=39788,success,,,,,https://www.qcgys.com/free.php?mid=39788
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=39788&act1=contact,供应商详情页,供应链企业链接 mid=39788,success,,,,,https://www.qcgys.com/free.php?mid=39788&act1=contact
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=39915,供应商详情页,供应链企业链接 mid=39915,success,,,,,https://www.qcgys.com/free.php?mid=39915
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=39915&catid=4&act=new,供应商详情页,供应链企业链接 mid=39915,success,,,,,https://www.qcgys.com/free.php?mid=39915&catid=4&act=new
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=39922,供应商详情页,供应链企业链接 mid=39922,success,,,,,https://www.qcgys.com/free.php?mid=39922
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=39939,供应商详情页,供应链企业链接 mid=39939,success,,,,,https://www.qcgys.com/free.php?mid=39939
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=39984,供应商详情页,供应链企业链接 mid=39984,success,,,,,https://www.qcgys.com/free.php?mid=39984
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=40052,供应商详情页,供应链企业链接 mid=40052,success,,,,,https://www.qcgys.com/free.php?mid=40052
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=40073,供应商详情页,供应链企业链接 mid=40073,success,,,,,https://www.qcgys.com/free.php?mid=40073
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=40073&catid=5&act=new,供应商详情页,供应链企业链接 mid=40073,success,,,,,https://www.qcgys.com/free.php?mid=40073&catid=5&act=new
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=40115,供应商详情页,供应链企业链接 mid=40115,success,,,,,https://www.qcgys.com/free.php?mid=40115
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=40119,供应商详情页,供应链企业链接 mid=40119,success,,,,,https://www.qcgys.com/free.php?mid=40119
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=40119&act1=intro,供应商详情页,供应链企业链接 mid=40119,success,,,,,https://www.qcgys.com/free.php?mid=40119&act1=intro
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=40187,供应商详情页,供应链企业链接 mid=40187,success,,,,,https://www.qcgys.com/free.php?mid=40187
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=40257,供应商详情页,供应链企业链接 mid=40257,success,,,,,https://www.qcgys.com/free.php?mid=40257
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=40257&catid=5&act=new,供应商详情页,供应链企业链接 mid=40257,success,,,,,https://www.qcgys.com/free.php?mid=40257&catid=5&act=new
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=40261,供应商详情页,供应链企业链接 mid=40261,success,,,,,https://www.qcgys.com/free.php?mid=40261
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=40322,供应商详情页,供应链企业链接 mid=40322,success,,,,,https://www.qcgys.com/free.php?mid=40322
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=40326,供应商详情页,供应链企业链接 mid=40326,success,,,,,https://www.qcgys.com/free.php?mid=40326
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=40442,供应商详情页,供应链企业链接 mid=40442,success,,,,,https://www.qcgys.com/free.php?mid=40442
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=40442&act1=contact,供应商详情页,供应链企业链接 mid=40442,success,,,,,https://www.qcgys.com/free.php?mid=40442&act1=contact
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=40560,供应商详情页,供应链企业链接 mid=40560,success,,,,,https://www.qcgys.com/free.php?mid=40560
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=40650,供应商详情页,供应链企业链接 mid=40650,success,,,,,https://www.qcgys.com/free.php?mid=40650
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=40650&catid=4&act=new,供应商详情页,供应链企业链接 mid=40650,success,,,,,https://www.qcgys.com/free.php?mid=40650&catid=4&act=new
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=40703,供应商详情页,供应链企业链接 mid=40703,success,,,,,https://www.qcgys.com/free.php?mid=40703
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=40744,供应商详情页,供应链企业链接 mid=40744,success,,,,,https://www.qcgys.com/free.php?mid=40744
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=40772,供应商详情页,供应链企业链接 mid=40772,success,,,,,https://www.qcgys.com/free.php?mid=40772
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=40772&act1=contact,供应商详情页,供应链企业链接 mid=40772,success,,,,,https://www.qcgys.com/free.php?mid=40772&act1=contact
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=40837,供应商详情页,供应链企业链接 mid=40837,success,,,,,https://www.qcgys.com/free.php?mid=40837
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=40838,供应商详情页,供应链企业链接 mid=40838,success,,,,,https://www.qcgys.com/free.php?mid=40838
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=40838&act1=contact,供应商详情页,供应链企业链接 mid=40838,success,,,,,https://www.qcgys.com/free.php?mid=40838&act1=contact
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=40852,供应商详情页,供应链企业链接 mid=40852,success,,,,,https://www.qcgys.com/free.php?mid=40852
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=40886,供应商详情页,供应链企业链接 mid=40886,success,,,,,https://www.qcgys.com/free.php?mid=40886
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=40914,供应商详情页,供应链企业链接 mid=40914,success,,,,,https://www.qcgys.com/free.php?mid=40914
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=40933,供应商详情页,供应链企业链接 mid=40933,success,,,,,https://www.qcgys.com/free.php?mid=40933
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=40955,供应商详情页,供应链企业链接 mid=40955,success,,,,,https://www.qcgys.com/free.php?mid=40955
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=40955&catid=5&act=new,供应商详情页,供应链企业链接 mid=40955,success,,,,,https://www.qcgys.com/free.php?mid=40955&catid=5&act=new
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=40955&catid=5&act=new&page=1,供应商详情页,供应链企业链接 mid=40955,success,,,,,https://www.qcgys.com/free.php?mid=40955&catid=5&act=new&page=1
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=40955&catid=5&act=new&page=2,供应商详情页,供应链企业链接 mid=40955,success,,,,,https://www.qcgys.com/free.php?mid=40955&catid=5&act=new&page=2
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=41104,供应商详情页,供应链企业链接 mid=41104,success,,,,,https://www.qcgys.com/free.php?mid=41104
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=41172,供应商详情页,供应链企业链接 mid=41172,success,,,,,https://www.qcgys.com/free.php?mid=41172
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=41259,供应商详情页,供应链企业链接 mid=41259,success,,,,,https://www.qcgys.com/free.php?mid=41259
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=41263,供应商详情页,供应链企业链接 mid=41263,success,,,,,https://www.qcgys.com/free.php?mid=41263
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=41263&catid=5&act=new,供应商详情页,供应链企业链接 mid=41263,success,,,,,https://www.qcgys.com/free.php?mid=41263&catid=5&act=new
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=41266,供应商详情页,供应链企业链接 mid=41266,success,,,,,https://www.qcgys.com/free.php?mid=41266
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=41288,供应商详情页,供应链企业链接 mid=41288,success,,,,,https://www.qcgys.com/free.php?mid=41288
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=41320,供应商详情页,供应链企业链接 mid=41320,success,,,,,https://www.qcgys.com/free.php?mid=41320
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=41356,供应商详情页,供应链企业链接 mid=41356,success,,,,,https://www.qcgys.com/free.php?mid=41356
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=41447,供应商详情页,供应链企业链接 mid=41447,success,,,,,https://www.qcgys.com/free.php?mid=41447
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=41520,供应商详情页,供应链企业链接 mid=41520,success,,,,,https://www.qcgys.com/free.php?mid=41520
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=41651,供应商详情页,供应链企业链接 mid=41651,success,,,,,https://www.qcgys.com/free.php?mid=41651
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=41662,供应商详情页,供应链企业链接 mid=41662,success,,,,,https://www.qcgys.com/free.php?mid=41662
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=41662&catid=4&act=new,供应商详情页,供应链企业链接 mid=41662,success,,,,,https://www.qcgys.com/free.php?mid=41662&catid=4&act=new
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=41713,供应商详情页,供应链企业链接 mid=41713,success,,,,,https://www.qcgys.com/free.php?mid=41713
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=41772,供应商详情页,供应链企业链接 mid=41772,success,,,,,https://www.qcgys.com/free.php?mid=41772
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=41927,供应商详情页,供应链企业链接 mid=41927,success,,,,,https://www.qcgys.com/free.php?mid=41927
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=41960,供应商详情页,供应链企业链接 mid=41960,success,,,,,https://www.qcgys.com/free.php?mid=41960
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=41960&act1=contact,供应商详情页,供应链企业链接 mid=41960,success,,,,,https://www.qcgys.com/free.php?mid=41960&act1=contact
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=42022,供应商详情页,供应链企业链接 mid=42022,success,,,,,https://www.qcgys.com/free.php?mid=42022
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=42022&catid=0&act=pro,供应商详情页,供应链企业链接 mid=42022,success,,,,,https://www.qcgys.com/free.php?mid=42022&catid=0&act=pro
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=42039,供应商详情页,供应链企业链接 mid=42039,success,,,,,https://www.qcgys.com/free.php?mid=42039
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=42042,供应商详情页,供应链企业链接 mid=42042,success,,,,,https://www.qcgys.com/free.php?mid=42042
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=42042&catid=0&act=pro,供应商详情页,供应链企业链接 mid=42042,success,,,,,https://www.qcgys.com/free.php?mid=42042&catid=0&act=pro
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=42063,供应商详情页,供应链企业链接 mid=42063,success,,,,,https://www.qcgys.com/free.php?mid=42063
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=42088,供应商详情页,供应链企业链接 mid=42088,success,,,,,https://www.qcgys.com/free.php?mid=42088
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=42139,供应商详情页,供应链企业链接 mid=42139,success,,,,,https://www.qcgys.com/free.php?mid=42139
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=42139&act1=contact,供应商详情页,供应链企业链接 mid=42139,success,,,,,https://www.qcgys.com/free.php?mid=42139&act1=contact
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=42146,供应商详情页,供应链企业链接 mid=42146,success,,,,,https://www.qcgys.com/free.php?mid=42146
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=42227,供应商详情页,供应链企业链接 mid=42227,success,,,,,https://www.qcgys.com/free.php?mid=42227
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=42229,供应商详情页,供应链企业链接 mid=42229,success,,,,,https://www.qcgys.com/free.php?mid=42229
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=42307,供应商详情页,供应链企业链接 mid=42307,success,,,,,https://www.qcgys.com/free.php?mid=42307
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=42357,供应商详情页,供应链企业链接 mid=42357,success,,,,,https://www.qcgys.com/free.php?mid=42357
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=42447,供应商详情页,供应链企业链接 mid=42447,success,,,,,https://www.qcgys.com/free.php?mid=42447
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=42458,供应商详情页,供应链企业链接 mid=42458,success,,,,,https://www.qcgys.com/free.php?mid=42458
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=42458&act1=intro,供应商详情页,供应链企业链接 mid=42458,success,,,,,https://www.qcgys.com/free.php?mid=42458&act1=intro
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=42458&catid=5&act=new,供应商详情页,供应链企业链接 mid=42458,success,,,,,https://www.qcgys.com/free.php?mid=42458&catid=5&act=new
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=42458&catid=5&act=new&page=2,供应商详情页,供应链企业链接 mid=42458,success,,,,,https://www.qcgys.com/free.php?mid=42458&catid=5&act=new&page=2
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=42624,供应商详情页,供应链企业链接 mid=42624,success,,,,,https://www.qcgys.com/free.php?mid=42624
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=42624&catid=4&act=new,供应商详情页,供应链企业链接 mid=42624,success,,,,,https://www.qcgys.com/free.php?mid=42624&catid=4&act=new
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=42708,供应商详情页,供应链企业链接 mid=42708,success,,,,,https://www.qcgys.com/free.php?mid=42708
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=42708&catid=5&act=new,供应商详情页,供应链企业链接 mid=42708,success,,,,,https://www.qcgys.com/free.php?mid=42708&catid=5&act=new
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=42708&catid=5&act=new&page=1,供应商详情页,供应链企业链接 mid=42708,success,,,,,https://www.qcgys.com/free.php?mid=42708&catid=5&act=new&page=1
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=42708&catid=5&act=new&page=3,供应商详情页,供应链企业链接 mid=42708,success,,,,,https://www.qcgys.com/free.php?mid=42708&catid=5&act=new&page=3
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=42758,供应商详情页,供应链企业链接 mid=42758,success,,,,,https://www.qcgys.com/free.php?mid=42758
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=42758&catid=5&act=new,供应商详情页,供应链企业链接 mid=42758,success,,,,,https://www.qcgys.com/free.php?mid=42758&catid=5&act=new
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=42758&catid=5&act=new&page=3,供应商详情页,供应链企业链接 mid=42758,success,,,,,https://www.qcgys.com/free.php?mid=42758&catid=5&act=new&page=3
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=42799,供应商详情页,供应链企业链接 mid=42799,success,,,,,https://www.qcgys.com/free.php?mid=42799
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=42844,供应商详情页,供应链企业链接 mid=42844,success,,,,,https://www.qcgys.com/free.php?mid=42844
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=42863,供应商详情页,供应链企业链接 mid=42863,success,,,,,https://www.qcgys.com/free.php?mid=42863
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=42918,供应商详情页,供应链企业链接 mid=42918,success,,,,,https://www.qcgys.com/free.php?mid=42918
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=42918&catid=0&act=pro,供应商详情页,供应链企业链接 mid=42918,success,,,,,https://www.qcgys.com/free.php?mid=42918&catid=0&act=pro
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=42935,供应商详情页,供应链企业链接 mid=42935,success,,,,,https://www.qcgys.com/free.php?mid=42935
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=43014,供应商详情页,供应链企业链接 mid=43014,success,,,,,https://www.qcgys.com/free.php?mid=43014
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=43138,供应商详情页,供应链企业链接 mid=43138,success,,,,,https://www.qcgys.com/free.php?mid=43138
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=43186,供应商详情页,供应链企业链接 mid=43186,success,,,,,https://www.qcgys.com/free.php?mid=43186
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=43200,供应商详情页,供应链企业链接 mid=43200,success,,,,,https://www.qcgys.com/free.php?mid=43200
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=43200&catid=5&act=new,供应商详情页,供应链企业链接 mid=43200,success,,,,,https://www.qcgys.com/free.php?mid=43200&catid=5&act=new
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=43213,供应商详情页,供应链企业链接 mid=43213,success,,,,,https://www.qcgys.com/free.php?mid=43213
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=43315,供应商详情页,供应链企业链接 mid=43315,success,,,,,https://www.qcgys.com/free.php?mid=43315
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=43326,供应商详情页,供应链企业链接 mid=43326,success,,,,,https://www.qcgys.com/free.php?mid=43326
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=43337,供应商详情页,供应链企业链接 mid=43337,success,,,,,https://www.qcgys.com/free.php?mid=43337
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=43453,供应商详情页,供应链企业链接 mid=43453,success,,,,,https://www.qcgys.com/free.php?mid=43453
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=43521,供应商详情页,供应链企业链接 mid=43521,success,,,,,https://www.qcgys.com/free.php?mid=43521
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=43521&act1=intro,供应商详情页,供应链企业链接 mid=43521,success,,,,,https://www.qcgys.com/free.php?mid=43521&act1=intro
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=43575,供应商详情页,供应链企业链接 mid=43575,success,,,,,https://www.qcgys.com/free.php?mid=43575
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=43575&catid=0&act=pro,供应商详情页,供应链企业链接 mid=43575,success,,,,,https://www.qcgys.com/free.php?mid=43575&catid=0&act=pro
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=43906,供应商详情页,供应链企业链接 mid=43906,success,,,,,https://www.qcgys.com/free.php?mid=43906
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=43906&catid=5&act=new,供应商详情页,供应链企业链接 mid=43906,success,,,,,https://www.qcgys.com/free.php?mid=43906&catid=5&act=new
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=43924,供应商详情页,供应链企业链接 mid=43924,success,,,,,https://www.qcgys.com/free.php?mid=43924
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/free.php?mid=44259,供应商详情页,供应链企业链接 mid=44259,success,,,,,https://www.qcgys.com/free.php?mid=44259
